Date,Device Category,Browser,# of Visitors,Sessions,Bounce Rate
2015-09-09T00:00:00.000,mobile,Opera Mini,35,69,50.7246
2015-09-09T00:00:00.000,mobile,Safari,1903,2388,47.8224
2015-09-09T00:00:00.000,mobile,Safari (in-app),104,138,50
2015-09-09T00:00:00.000,mobile,UC Browser,35,35,100
2015-09-09T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-09T00:00:00.000,tablet,Android Browser,69,69,50.7246
2015-09-09T00:00:00.000,tablet,Chrome,69,69,0
2015-09-09T00:00:00.000,tablet,Internet Explorer,69,69,0
2015-09-09T00:00:00.000,tablet,Safari,277,311,44.373
2015-09-09T00:00:00.000,tablet,Safari (in-app),35,35,100
2015-09-10T00:00:00.000,desktop,Chrome,3633,4325,37.5954
2015-09-10T00:00:00.000,desktop,Edge,138,138,0
2015-09-10T00:00:00.000,desktop,Firefox,1107,1142,42.3818
2015-09-10T00:00:00.000,desktop,Internet Explorer,2768,3322,43.7387
2015-09-10T00:00:00.000,desktop,Safari,830,969,42.8277
2015-09-10T00:00:00.000,mobile,Android Browser,35,35,100
2015-09-10T00:00:00.000,mobile,Chrome,1488,1626,44.7109
2015-09-10T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2015-09-10T00:00:00.000,mobile,Safari,1869,2076,43.3526
2015-09-10T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2015-09-10T00:00:00.000,tablet,Android Browser,35,35,100
2015-09-10T00:00:00.000,tablet,Chrome,69,69,100
2015-09-10T00:00:00.000,tablet,Safari,623,761,31.8003
2015-09-11T00:00:00.000,desktop,Chrome,2353,2526,41.0926
2015-09-11T00:00:00.000,desktop,Edge,69,104,33.6538
2015-09-11T00:00:00.000,desktop,Firefox,1177,1523,34.0775
2015-09-11T00:00:00.000,desktop,Internet Explorer,2353,2872,36.1421
2015-09-11T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2015-09-11T00:00:00.000,desktop,Safari,692,761,31.8003
2015-09-11T00:00:00.000,mobile,Android Browser,242,277,37.5451
2015-09-11T00:00:00.000,mobile,Chrome,1211,1419,51.2333
2015-09-11T00:00:00.000,mobile,Internet Explorer,104,104,0
2015-09-11T00:00:00.000,mobile,Safari,1730,2284,48.4676
2015-09-11T00:00:00.000,mobile,Safari (in-app),173,173,39.8844
2015-09-11T00:00:00.000,mobile,UC Browser,35,35,0
2015-09-11T00:00:00.000,tablet,Chrome,69,104,66.3462
2015-09-11T00:00:00.000,tablet,Firefox,35,35,0
2015-09-11T00:00:00.000,tablet,Safari,588,657,42.1613
2015-09-12T00:00:00.000,desktop,(not set),69,69,100
2015-09-12T00:00:00.000,desktop,Chrome,900,1038,36.7052
2015-09-12T00:00:00.000,desktop,Firefox,554,588,41.1565
2015-09-12T00:00:00.000,desktop,Internet Explorer,900,900,73
2015-09-12T00:00:00.000,desktop,Safari,415,415,50.1205
2015-09-12T00:00:00.000,mobile,Android Browser,208,242,71.4876
2015-09-12T00:00:00.000,mobile,Chrome,934,1038,66.6667
2015-09-12T00:00:00.000,mobile,Internet Explorer,35,35,0
2015-09-12T00:00:00.000,mobile,Safari,1592,1903,61.8497
2015-09-12T00:00:00.000,tablet,Android Browser,35,138,50
2015-09-12T00:00:00.000,tablet,Chrome,138,277,37.5451
2015-09-12T00:00:00.000,tablet,Safari,242,311,55.627
2015-09-13T00:00:00.000,desktop,Chrome,1696,1903,50.9196
2015-09-13T00:00:00.000,desktop,Firefox,415,484,64.2562
2015-09-13T00:00:00.000,desktop,Internet Explorer,1107,1107,62.5113
2015-09-13T00:00:00.000,desktop,Safari,381,381,18.1102
2015-09-13T00:00:00.000,mobile,Android Browser,208,277,24.9097
2015-09-13T00:00:00.000,mobile,Chrome,1384,1523,61.3263
2015-09-13T00:00:00.000,mobile,Internet Explorer,35,35,0
2015-09-13T00:00:00.000,mobile,Safari,900,1107,56.2782
2015-09-13T00:00:00.000,mobile,UC Browser,35,35,0
2015-09-13T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-13T00:00:00.000,tablet,Chrome,35,35,0
2015-09-13T00:00:00.000,tablet,Safari,381,450,46.2222
2015-09-14T00:00:00.000,desktop,Chrome,3391,4498,36.9275
2015-09-14T00:00:00.000,desktop,Edge,69,69,50.7246
2015-09-14T00:00:00.000,desktop,Firefox,1038,1246,30.5778
2015-09-14T00:00:00.000,desktop,Internet Explorer,2111,2664,38.964
2015-09-14T00:00:00.000,desktop,Opera,69,69,50.7246
2015-09-14T00:00:00.000,desktop,Safari,796,830,37.4699
2015-09-14T00:00:00.000,mobile,Android Browser,242,277,24.9097
2015-09-14T00:00:00.000,mobile,Chrome,1592,1938,44.6336
2015-09-14T00:00:00.000,mobile,Firefox,35,35,0
2015-09-14T00:00:00.000,mobile,Opera Mini,35,35,100
2015-09-14T00:00:00.000,mobile,Safari,2111,2907,55.934
2015-09-14T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2015-09-14T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-14T00:00:00.000,tablet,Android Browser,69,69,100
2015-09-14T00:00:00.000,tablet,Chrome,35,35,0
2015-09-14T00:00:00.000,tablet,Safari,450,554,43.6823
2015-09-14T00:00:00.000,tablet,Safari (in-app),35,104,33.6538
2015-09-15T00:00:00.000,desktop,Chrome,3599,4118,40.3351
2015-09-15T00:00:00.000,desktop,Edge,104,104,33.6538
2015-09-15T00:00:00.000,desktop,Firefox,1073,1246,55.5377
2015-09-15T00:00:00.000,desktop,Internet Explorer,2595,3045,56.8144
2015-09-15T00:00:00.000,desktop,Opera,35,35,100
2015-09-15T00:00:00.000,desktop,Safari,830,865,40
2015-09-15T00:00:00.000,mobile,Android Browser,277,311,66.881
2016-03-12T00:00:00.000,desktop,Opera,35,35,0
2015-09-15T00:00:00.000,mobile,Chrome,2007,2388,47.8224
2015-09-15T00:00:00.000,mobile,Firefox,69,69,0
2015-09-15T00:00:00.000,mobile,Internet Explorer,69,69,0
2015-09-15T00:00:00.000,mobile,Opera Mini,35,35,100
2015-09-15T00:00:00.000,mobile,Safari,1903,2353,48.5338
2015-09-15T00:00:00.000,mobile,Safari (in-app),104,104,33.6538
2015-09-15T00:00:00.000,tablet,Android Browser,138,138,50
2015-09-15T00:00:00.000,tablet,Chrome,138,208,66.3462
2015-09-15T00:00:00.000,tablet,Internet Explorer,35,35,0
2015-09-15T00:00:00.000,tablet,Safari,381,450,46.2222
2015-09-15T00:00:00.000,tablet,Safari (in-app),69,69,50.7246
2015-09-16T00:00:00.000,desktop,Chrome,3080,4014,41.3802
2015-09-16T00:00:00.000,desktop,Edge,277,346,39.8844
2015-09-16T00:00:00.000,desktop,Firefox,1142,1315,42.1293
2015-09-16T00:00:00.000,desktop,Internet Explorer,2976,3495,46.5236
2015-09-16T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2015-09-16T00:00:00.000,desktop,Safari,692,727,38.1018
2015-09-16T00:00:00.000,mobile,Android Browser,311,450,61.5556
2015-09-16T00:00:00.000,mobile,BlackBerry,35,35,100
2015-09-16T00:00:00.000,mobile,Chrome,1246,1626,42.5584
2015-09-16T00:00:00.000,mobile,Internet Explorer,35,35,100
2015-09-16T00:00:00.000,mobile,Safari,1972,2457,46.4794
2015-09-16T00:00:00.000,mobile,Safari (in-app),69,69,100
2015-09-16T00:00:00.000,tablet,Amazon Silk,35,35,100
2015-09-16T00:00:00.000,tablet,Chrome,69,104,33.6538
2015-09-16T00:00:00.000,tablet,Safari,346,346,10.1156
2015-09-17T00:00:00.000,desktop,Chrome,3357,3910,44.2455
2015-09-17T00:00:00.000,desktop,Edge,104,104,33.6538
2015-09-17T00:00:00.000,desktop,Firefox,1280,1280,51.3281
2015-09-17T00:00:00.000,desktop,Internet Explorer,2734,3322,50
2015-09-17T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2015-09-17T00:00:00.000,desktop,Safari,588,623,27.7689
2015-09-17T00:00:00.000,mobile,Android Browser,173,173,100
2015-09-17T00:00:00.000,mobile,Chrome,1384,1626,57.4416
2015-09-17T00:00:00.000,mobile,Internet Explorer,69,69,0
2015-09-17T00:00:00.000,mobile,Safari,1799,2215,46.8623
2015-09-17T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2015-09-17T00:00:00.000,tablet,Android Browser,104,208,100
2015-09-17T00:00:00.000,tablet,Chrome,208,208,16.8269
2015-09-17T00:00:00.000,tablet,Safari,242,311,55.627
2015-09-17T00:00:00.000,tablet,Safari (in-app),69,208,16.8269
2015-09-18T00:00:00.000,desktop,Chrome,3253,3564,41.7508
2015-09-18T00:00:00.000,desktop,Edge,35,69,0
2015-09-18T00:00:00.000,desktop,Firefox,796,900,34.5556
2015-09-18T00:00:00.000,desktop,Internet Explorer,2249,2664,37.6502
2015-09-18T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2015-09-18T00:00:00.000,desktop,Peeplo Screenshot Bot,35,35,100
2015-09-18T00:00:00.000,desktop,Safari,796,934,40.7923
2015-09-18T00:00:00.000,desktop,UC Browser,35,69,100
2015-09-18T00:00:00.000,mobile,Android Browser,138,208,50
2015-09-18T00:00:00.000,mobile,Chrome,1419,1592,39.1332
2015-09-18T00:00:00.000,mobile,Internet Explorer,35,35,0
2015-09-18T00:00:00.000,mobile,Safari,2007,2422,44.3022
2015-09-18T00:00:00.000,tablet,Chrome,35,35,0
2015-09-18T00:00:00.000,tablet,Internet Explorer,35,35,100
2015-09-18T00:00:00.000,tablet,Safari,346,415,50.1205
2015-09-18T00:00:00.000,tablet,Safari (in-app),35,35,0
2015-09-19T00:00:00.000,desktop,Chrome,1384,2145,33.8928
2015-09-19T00:00:00.000,desktop,Edge,35,69,0
2015-09-19T00:00:00.000,desktop,Firefox,381,381,72.7034
2015-09-19T00:00:00.000,desktop,Internet Explorer,969,1003,86.2413
2015-09-19T00:00:00.000,desktop,Safari,381,381,54.5932
2015-09-19T00:00:00.000,mobile,Android Browser,69,104,66.3462
2015-09-19T00:00:00.000,mobile,BlackBerry,35,35,100
2015-09-19T00:00:00.000,mobile,Chrome,1107,1453,52.3744
2015-09-19T00:00:00.000,mobile,Opera Mini,35,35,100
2015-09-19T00:00:00.000,mobile,Safari,1280,1626,57.4416
2015-09-19T00:00:00.000,mobile,Safari (in-app),35,35,100
2015-09-19T00:00:00.000,tablet,Chrome,35,35,100
2015-09-19T00:00:00.000,tablet,Safari,277,311,66.881
2015-09-20T00:00:00.000,desktop,Chrome,1626,1696,46.934
2015-09-20T00:00:00.000,desktop,Edge,69,69,50.7246
2015-09-20T00:00:00.000,desktop,Firefox,554,588,35.3741
2015-09-20T00:00:00.000,desktop,Internet Explorer,1003,1107,65.673
2015-09-20T00:00:00.000,desktop,Safari,346,484,35.7438
2015-09-20T00:00:00.000,mobile,Android Browser,173,173,39.8844
2015-09-20T00:00:00.000,mobile,Chrome,1038,1350,53.8519
2015-09-20T00:00:00.000,mobile,Internet Explorer,35,69,50.7246
2015-09-20T00:00:00.000,mobile,Safari,1142,1350,64.0741
2015-09-20T00:00:00.000,mobile,Safari (in-app),104,104,100
2015-09-20T00:00:00.000,tablet,Android Browser,35,35,0
2015-09-20T00:00:00.000,tablet,Chrome,208,208,33.1731
2015-09-20T00:00:00.000,tablet,Internet Explorer,35,35,0
2015-09-20T00:00:00.000,tablet,Safari,173,311,89.0675
2015-09-20T00:00:00.000,tablet,Safari (in-app),35,35,100
2015-09-21T00:00:00.000,desktop,Chrome,3737,4291,36.2852
2015-09-21T00:00:00.000,desktop,Edge,69,104,33.6538
2015-09-21T00:00:00.000,desktop,Firefox,1142,1488,37.2312
2015-09-21T00:00:00.000,desktop,Internet Explorer,2734,3183,45.6488
2015-09-21T00:00:00.000,desktop,Maxthon,35,35,0
2015-09-21T00:00:00.000,desktop,Safari,1038,1073,32.246
2015-09-21T00:00:00.000,mobile,Android Browser,173,415,41.6867
2015-09-21T00:00:00.000,mobile,Chrome,1488,1626,42.5584
2015-09-21T00:00:00.000,mobile,Internet Explorer,208,208,33.1731
2015-09-21T00:00:00.000,mobile,Safari,2318,3149,52.7469
2015-09-21T00:00:00.000,mobile,Safari (in-app),35,35,0
2015-09-21T00:00:00.000,tablet,Amazon Silk,35,35,100
2015-09-21T00:00:00.000,tablet,Chrome,138,138,75.3623
2015-09-21T00:00:00.000,tablet,Firefox,35,35,100
2015-09-21T00:00:00.000,tablet,Safari,242,277,62.4549
2015-09-21T00:00:00.000,tablet,Safari (in-app),35,35,100
2015-09-22T00:00:00.000,desktop,(not set),35,35,100
2015-09-22T00:00:00.000,desktop,Chrome,3737,4602,44.372
2015-09-22T00:00:00.000,desktop,Edge,138,138,25.3623
2015-09-22T00:00:00.000,desktop,Firefox,1003,1177,23.5344
2015-09-22T00:00:00.000,desktop,Internet Explorer,2837,3530,51.9547
2015-09-22T00:00:00.000,desktop,Mozilla Compatible Agent,104,104,100
2015-09-22T00:00:00.000,desktop,Playstation 3,35,35,100
2015-09-22T00:00:00.000,desktop,Safari,727,934,29.6574
2015-09-22T00:00:00.000,mobile,Android Browser,69,69,50.7246
2015-09-22T00:00:00.000,mobile,Chrome,1315,1626,46.802
2015-09-22T00:00:00.000,mobile,Internet Explorer,138,208,0
2015-09-22T00:00:00.000,mobile,Opera Mini,104,104,100
2015-09-22T00:00:00.000,mobile,Safari,2076,2457,53.5206
2015-09-22T00:00:00.000,mobile,Safari (in-app),104,104,100
2015-09-22T00:00:00.000,tablet,Amazon Silk,35,69,0
2015-09-22T00:00:00.000,tablet,Android Browser,138,208,83.1731
2015-09-22T00:00:00.000,tablet,Chrome,104,104,66.3462
2015-09-22T00:00:00.000,tablet,Firefox,35,35,100
2015-09-22T00:00:00.000,tablet,Safari,450,519,13.2948
2015-09-23T00:00:00.000,desktop,Chrome,2941,3218,36.5755
2015-09-23T00:00:00.000,desktop,Edge,69,173,100
2015-09-23T00:00:00.000,desktop,Firefox,900,1038,56.6474
2015-09-23T00:00:00.000,desktop,Internet Explorer,3564,4291,49.196
2015-09-23T00:00:00.000,desktop,Opera,35,35,100
2015-09-23T00:00:00.000,desktop,Safari,588,588,29.4218
2015-09-23T00:00:00.000,mobile,Android Browser,208,242,42.9752
2015-09-23T00:00:00.000,mobile,Chrome,1211,1419,60.9584
2015-09-23T00:00:00.000,mobile,Internet Explorer,35,35,0
2015-09-23T00:00:00.000,mobile,Opera Mini,69,104,66.3462
2015-09-23T00:00:00.000,mobile,Safari,1834,2284,60.5954
2015-09-23T00:00:00.000,mobile,Safari (in-app),69,69,100
2015-09-23T00:00:00.000,mobile,UC Browser,35,35,100
2015-09-23T00:00:00.000,tablet,Amazon Silk,104,173,20.2312
2015-09-23T00:00:00.000,tablet,Android Browser,69,104,100
2015-09-23T00:00:00.000,tablet,Chrome,242,311,44.373
2015-09-23T00:00:00.000,tablet,Safari,415,519,13.2948
2015-09-23T00:00:00.000,tablet,Safari (in-app),35,104,66.3462
2015-09-24T00:00:00.000,desktop,Chrome,2976,3772,37.6193
2015-09-24T00:00:00.000,desktop,Edge,173,173,60.1156
2015-09-24T00:00:00.000,desktop,Firefox,1003,1107,46.8835
2015-09-24T00:00:00.000,desktop,Internet Explorer,2734,3460,46.9942
2015-09-24T00:00:00.000,desktop,Safari,692,796,52.1357
2015-09-24T00:00:00.000,mobile,Android Browser,69,69,50.7246
2015-09-24T00:00:00.000,mobile,Chrome,1211,1523,56.7958
2015-09-24T00:00:00.000,mobile,Firefox,69,104,0
2015-09-24T00:00:00.000,mobile,Internet Explorer,69,69,0
2015-09-24T00:00:00.000,mobile,Safari,1661,2388,46.3568
2015-09-24T00:00:00.000,mobile,Safari (in-app),69,69,100
2015-09-24T00:00:00.000,mobile,UC Browser,35,35,100
2015-09-24T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-24T00:00:00.000,tablet,Chrome,138,242,28.5124
2015-09-24T00:00:00.000,tablet,Internet Explorer,35,35,100
2015-09-24T00:00:00.000,tablet,Safari,484,554,18.7726
2015-09-25T00:00:00.000,desktop,Chrome,2768,3495,42.5751
2015-09-25T00:00:00.000,desktop,Edge,35,35,0
2015-09-25T00:00:00.000,desktop,Firefox,900,1211,34.2692
2015-09-25T00:00:00.000,desktop,Internet Explorer,2353,2907,49.9828
2015-09-25T00:00:00.000,desktop,Safari,657,796,39.0704
2015-09-25T00:00:00.000,mobile,Android Browser,173,242,28.5124
2015-09-25T00:00:00.000,mobile,BlackBerry,35,35,0
2015-09-25T00:00:00.000,mobile,Chrome,1350,1730,47.9769
2015-09-25T00:00:00.000,mobile,Internet Explorer,35,35,0
2015-09-25T00:00:00.000,mobile,Opera Mini,69,69,50.7246
2015-09-25T00:00:00.000,mobile,Safari,1765,2076,58.3333
2015-09-25T00:00:00.000,mobile,Safari (in-app),35,69,0
2015-09-25T00:00:00.000,tablet,Android Browser,104,104,66.3462
2015-09-25T00:00:00.000,tablet,Chrome,35,35,100
2015-09-25T00:00:00.000,tablet,Firefox,35,35,100
2015-09-25T00:00:00.000,tablet,Safari,381,484,28.5124
2015-09-25T00:00:00.000,tablet,Safari (in-app),69,69,100
2015-09-26T00:00:00.000,desktop,(not set),35,35,100
2015-09-26T00:00:00.000,desktop,Chrome,1384,1592,39.1332
2015-09-26T00:00:00.000,desktop,Edge,35,35,0
2015-09-26T00:00:00.000,desktop,Firefox,519,554,24.9097
2015-09-26T00:00:00.000,desktop,Internet Explorer,969,1003,72.4826
2015-09-26T00:00:00.000,desktop,Safari,138,138,25.3623
2015-09-26T00:00:00.000,mobile,Chrome,1350,1488,62.7688
2015-09-26T00:00:00.000,mobile,Internet Explorer,104,104,100
2015-09-26T00:00:00.000,mobile,Opera Mini,35,35,0
2015-09-26T00:00:00.000,mobile,Safari,1246,1523,59.0939
2015-09-26T00:00:00.000,mobile,Safari (in-app),35,35,0
2015-09-26T00:00:00.000,tablet,Amazon Silk,104,104,33.6538
2015-09-26T00:00:00.000,tablet,Chrome,69,104,66.3462
2015-09-26T00:00:00.000,tablet,Safari,450,554,50
2015-09-26T00:00:00.000,tablet,Safari (in-app),35,104,0
2015-09-27T00:00:00.000,desktop,Chrome,1003,1557,31.0854
2015-09-27T00:00:00.000,desktop,Firefox,311,519,40.0771
2015-09-27T00:00:00.000,desktop,Internet Explorer,934,969,71.4138
2015-09-27T00:00:00.000,desktop,Safari,450,484,28.5124
2015-09-27T00:00:00.000,mobile,Android Browser,242,311,11.254
2015-09-27T00:00:00.000,mobile,Chrome,1107,1246,38.8443
2015-09-27T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2015-09-27T00:00:00.000,mobile,Opera,35,35,100
2015-09-27T00:00:00.000,mobile,Safari,1384,1626,51.0455
2015-09-27T00:00:00.000,mobile,UC Browser,35,35,100
2015-09-27T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-27T00:00:00.000,tablet,Android Browser,69,69,100
2015-09-27T00:00:00.000,tablet,Chrome,208,208,33.1731
2015-09-27T00:00:00.000,tablet,Firefox,35,35,0
2015-09-27T00:00:00.000,tablet,Safari,242,277,62.4549
2015-09-28T00:00:00.000,desktop,Chrome,3322,4014,31.8884
2015-09-28T00:00:00.000,desktop,Edge,173,173,39.8844
2015-09-28T00:00:00.000,desktop,Firefox,969,1626,40.4059
2015-09-28T00:00:00.000,desktop,Internet Explorer,2595,2872,48.1894
2015-09-28T00:00:00.000,desktop,Safari,934,1003,34.4965
2015-09-28T00:00:00.000,desktop,UC Browser,35,35,100
2015-09-28T00:00:00.000,mobile,Android Browser,104,138,100
2015-09-28T00:00:00.000,mobile,Chrome,1661,2007,43.0992
2015-09-28T00:00:00.000,mobile,Internet Explorer,35,104,66.3462
2015-09-28T00:00:00.000,mobile,Safari,2457,2803,45.6654
2015-09-28T00:00:00.000,mobile,Safari (in-app),69,69,100
2015-09-28T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-28T00:00:00.000,tablet,Android Browser,35,35,0
2015-09-28T00:00:00.000,tablet,Firefox,35,35,0
2015-09-28T00:00:00.000,tablet,Safari,484,554,43.6823
2015-09-28T00:00:00.000,tablet,Safari (in-app),35,35,100
2015-09-29T00:00:00.000,desktop,Chrome,3876,4464,48.0511
2015-09-29T00:00:00.000,desktop,Edge,35,138,25.3623
2015-09-29T00:00:00.000,desktop,Firefox,934,1142,48.5114
2015-09-29T00:00:00.000,desktop,Internet Explorer,2768,3010,47.1429
2015-09-29T00:00:00.000,desktop,Safari,865,1038,36.7052
2015-09-29T00:00:00.000,mobile,Android Browser,208,242,42.9752
2015-09-29T00:00:00.000,mobile,Chrome,1488,1730,60
2015-09-29T00:00:00.000,mobile,Internet Explorer,138,138,25.3623
2015-09-29T00:00:00.000,mobile,Maxthon,35,35,0
2015-09-29T00:00:00.000,mobile,Opera Mini,35,35,100
2015-09-29T00:00:00.000,mobile,Safari,1869,2318,44.78
2015-09-29T00:00:00.000,mobile,Safari (in-app),208,242,71.4876
2015-09-29T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-09-29T00:00:00.000,tablet,Android Browser,35,35,0
2015-09-29T00:00:00.000,tablet,Chrome,104,138,25.3623
2015-09-29T00:00:00.000,tablet,Internet Explorer,35,35,100
2015-09-29T00:00:00.000,tablet,Safari,588,588,47.1088
2015-09-29T00:00:00.000,tablet,Safari (in-app),35,35,0
2015-09-30T00:00:00.000,desktop,Chrome,3806,4429,38.2931
2015-09-30T00:00:00.000,desktop,Edge,104,104,33.6538
2015-09-30T00:00:00.000,desktop,Firefox,1557,1834,41.494
2015-09-30T00:00:00.000,desktop,Internet Explorer,2422,2734,48.098
2015-09-30T00:00:00.000,desktop,Mozilla Compatible Agent,69,69,100
2015-09-30T00:00:00.000,desktop,Safari,657,761,63.6005
2015-09-30T00:00:00.000,mobile,Android Browser,173,208,33.1731
2015-09-30T00:00:00.000,mobile,Chrome,1315,1626,48.9545
2015-09-30T00:00:00.000,mobile,Internet Explorer,69,104,33.6538
2015-09-30T00:00:00.000,mobile,Safari,1765,2595,45.3565
2015-09-30T00:00:00.000,mobile,Safari (in-app),35,35,100
2015-09-30T00:00:00.000,tablet,Amazon Silk,35,69,50.7246
2015-09-30T00:00:00.000,tablet,Android Browser,35,35,0
2015-09-30T00:00:00.000,tablet,Chrome,69,69,50.7246
2015-09-30T00:00:00.000,tablet,Firefox,35,35,0
2015-09-30T00:00:00.000,tablet,Safari,311,415,33.253
2015-09-30T00:00:00.000,tablet,Safari (in-app),104,104,100
2015-10-01T00:00:00.000,desktop,Chrome,3045,3772,33.0329
2015-10-01T00:00:00.000,desktop,Edge,173,208,16.8269
2015-10-01T00:00:00.000,desktop,Firefox,1419,1869,35.1525
2015-10-01T00:00:00.000,desktop,Internet Explorer,2630,3010,42.5249
2015-10-01T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2015-10-01T00:00:00.000,desktop,Safari,1038,1038,29.9615
2015-10-01T00:00:00.000,mobile,Android Browser,208,208,83.1731
2015-10-01T00:00:00.000,mobile,Chrome,1280,1384,42.4855
2015-10-01T00:00:00.000,mobile,Internet Explorer,138,173,60.1156
2015-10-01T00:00:00.000,mobile,Opera,35,35,100
2015-10-01T00:00:00.000,mobile,Opera Mini,35,35,0
2015-10-01T00:00:00.000,mobile,Safari,2007,2595,54.6821
2015-10-01T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2015-10-01T00:00:00.000,tablet,Amazon Silk,35,35,0
2015-10-01T00:00:00.000,tablet,Chrome,138,173,39.8844
2015-10-01T00:00:00.000,tablet,Firefox,35,35,100
2015-10-01T00:00:00.000,tablet,Safari,242,277,75.0903
2015-10-02T00:00:00.000,desktop,Chrome,2561,3045,31.8227
2015-10-02T00:00:00.000,desktop,Edge,69,173,20.2312
2015-10-02T00:00:00.000,desktop,Firefox,969,1107,53.1165
2015-10-02T00:00:00.000,desktop,Internet Explorer,2457,2941,41.1765
2015-10-02T00:00:00.000,desktop,Opera,35,35,0
2015-10-02T00:00:00.000,desktop,Safari,830,934,25.9101
2015-10-02T00:00:00.000,mobile,Android Browser,242,277,75.0903
2015-10-02T00:00:00.000,mobile,Chrome,1626,2422,50
2015-10-02T00:00:00.000,mobile,Internet Explorer,35,35,0
2015-10-02T00:00:00.000,mobile,Safari,1834,2076,46.6763
2015-10-02T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2015-10-02T00:00:00.000,tablet,Android Browser,35,35,100
2015-10-02T00:00:00.000,tablet,Chrome,138,138,50
2015-10-02T00:00:00.000,tablet,Safari,623,761,36.3995
2015-10-03T00:00:00.000,desktop,Chrome,1419,1523,38.608
2015-10-03T00:00:00.000,desktop,Firefox,484,519,46.6281
2015-10-03T00:00:00.000,desktop,Internet Explorer,1211,1315,63.1179
2015-10-03T00:00:00.000,desktop,Opera,35,35,100
2015-10-03T00:00:00.000,desktop,Safari,173,173,60.1156
2015-10-03T00:00:00.000,mobile,Android Browser,35,35,100
2015-10-03T00:00:00.000,mobile,Chrome,934,1142,21.1909
